case,hh_size,n_adult,n_child,age,sex_code,emp_code,eth_code,mar_code,region_code,tenure_code,lone_parent,educ_code,disp_income_week,eq_scale
3937,2.0,2.0,0.0,73.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,,479.1716,1.5
3938,1.0,1.0,0.0,48.0,1.0,2.0,1.0,4.0,7.0,5.0,2.0,3.0,539.65,1.0
3939,1.0,1.0,0.0,47.0,1.0,2.0,1.0,4.0,3.0,5.0,2.0,5.0,406.17,1.0
3940,1.0,1.0,0.0,80.0,1.0,6.0,1.0,7.0,9.0,7.0,2.0,,1018.306,1.0
3941,2.0,2.0,0.0,46.0,2.0,3.0,1.0,6.0,5.0,7.0,1.0,5.0,254.1,1.5
3942,1.0,1.0,0.0,76.0,2.0,6.0,3.0,7.0,3.0,2.0,2.0,,299.41,1.0
3943,1.0,1.0,0.0,52.0,2.0,2.0,1.0,7.0,11.0,3.0,2.0,2.0,248.1,1.0
3944,1.0,1.0,0.0,70.0,1.0,6.0,1.0,6.0,9.0,7.0,2.0,,153.712,1.0
3945,4.0,2.0,2.0,36.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,696.74,2.1
3946,2.0,2.0,0.0,59.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1005.3,1.5
3947,2.0,2.0,0.0,74.0,2.0,6.0,1.0,1.0,8.0,7.0,2.0,,455.51,1.5
3948,2.0,2.0,0.0,77.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,646.814,1.5
3949,2.0,2.0,0.0,53.0,1.0,3.0,1.0,3.0,10.0,1.0,2.0,,200.58,1.5
3950,3.0,2.0,1.0,42.0,1.0,2.0,3.0,1.0,7.0,5.0,2.0,1.0,855.77,1.8
3951,2.0,2.0,0.0,23.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,912.08,1.5
3952,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,775.894,1.5
3953,5.0,5.0,0.0,49.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,1.0,1112.28,3.0
3954,3.0,1.0,2.0,32.0,2.0,3.0,1.0,7.0,8.0,3.0,1.0,7.0,287.46,1.6
3955,4.0,2.0,2.0,43.0,1.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,964.2,2.1
3956,3.0,1.0,2.0,34.0,2.0,7.0,1.0,4.0,4.0,1.0,1.0,5.0,273.7,1.6
3957,1.0,1.0,0.0,58.0,1.0,7.0,1.0,6.0,8.0,5.0,2.0,7.0,126.95,1.0
3958,3.0,3.0,0.0,55.0,2.0,3.0,1.0,3.0,7.0,5.0,2.0,3.0,588.3,2.0
3959,1.0,1.0,0.0,49.0,2.0,3.0,1.0,4.0,9.0,5.0,2.0,3.0,209.502,1.0
3960,2.0,2.0,0.0,59.0,1.0,7.0,1.0,1.0,11.0,7.0,2.0,7.0,406.53,1.5
3961,2.0,2.0,0.0,63.0,1.0,7.0,1.0,1.0,5.0,7.0,2.0,1.0,772.572,1.5
3962,5.0,2.0,3.0,41.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,782.607,2.4
3963,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,251.262,1.0
3964,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,481.694,1.5
3965,4.0,2.0,2.0,35.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,951.407,2.1
3966,1.0,1.0,0.0,73.0,2.0,6.0,1.0,6.0,4.0,1.0,2.0,,248.0,1.0
3967,1.0,1.0,0.0,59.0,2.0,3.0,1.0,5.0,8.0,7.0,2.0,1.0,343.84,1.0
3968,4.0,2.0,2.0,50.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,455.0,2.3
3969,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,593.63,1.5
3970,2.0,1.0,1.0,33.0,2.0,7.0,1.0,4.0,4.0,3.0,1.0,5.0,182.0,1.3
3971,5.0,5.0,0.0,52.0,2.0,3.0,4.0,1.0,7.0,5.0,2.0,4.0,826.7288,1.5
3972,2.0,2.0,0.0,44.0,2.0,2.0,1.0,3.0,2.0,7.0,2.0,3.0,604.11,1.5
3973,3.0,2.0,1.0,45.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,1102.77,1.8
3974,3.0,2.0,1.0,46.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,431.85,1.8
3975,1.0,1.0,0.0,72.0,2.0,6.0,1.0,4.0,9.0,7.0,2.0,,324.72,1.0
3976,2.0,2.0,0.0,74.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,526.384,1.5
3977,1.0,1.0,0.0,73.0,1.0,6.0,1.0,5.0,6.0,7.0,2.0,,448.11,1.0
3978,2.0,2.0,0.0,58.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,,438.302,1.5
3979,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,405.044,1.5
3980,3.0,3.0,0.0,43.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,,269.76,2.0
3981,2.0,2.0,0.0,79.0,2.0,6.0,1.0,1.0,11.0,7.0,2.0,,553.56,1.5
3982,5.0,3.0,2.0,42.0,2.0,7.0,1.0,1.0,1.0,5.0,2.0,8.0,266.7,2.6
3983,1.0,1.0,0.0,69.0,2.0,6.0,1.0,6.0,9.0,1.0,2.0,,348.6,1.0
3984,3.0,2.0,1.0,37.0,1.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,984.24,1.8
3985,3.0,2.0,1.0,31.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,946.4506,1.8
3986,4.0,2.0,2.0,34.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,6.0,233.46,2.1
3987,4.0,2.0,2.0,42.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,950.15,2.1
3988,1.0,1.0,0.0,68.0,2.0,6.0,1.0,4.0,6.0,7.0,2.0,3.0,159.086,1.0
3989,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,6.0,7.0,2.0,,145.962,1.0
3990,2.0,2.0,0.0,80.0,1.0,6.0,1.0,5.0,5.0,7.0,2.0,,225.632,1.5
3991,2.0,2.0,0.0,59.0,2.0,2.0,1.0,1.0,12.0,5.0,2.0,3.0,796.78,1.5
3992,7.0,2.0,5.0,29.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,673.94,3.0
3993,2.0,2.0,0.0,63.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,7.0,265.972,1.5
3994,1.0,1.0,0.0,75.0,2.0,6.0,1.0,5.0,2.0,1.0,2.0,,138.522,1.0
3995,2.0,2.0,0.0,48.0,1.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,642.48,1.5
3996,1.0,1.0,0.0,55.0,2.0,3.0,1.0,6.0,7.0,2.0,2.0,1.0,274.27,1.0
3997,2.0,1.0,1.0,18.0,1.0,7.0,1.0,4.0,12.0,3.0,1.0,5.0,121.5,1.3
3998,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,,533.87,1.5
3999,4.0,2.0,2.0,39.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,7.0,993.55,2.1
4000,3.0,3.0,0.0,55.0,1.0,2.0,1.0,1.0,5.0,7.0,2.0,,731.28,2.0
4001,3.0,3.0,0.0,65.0,2.0,6.0,1.0,4.0,6.0,7.0,2.0,8.0,725.95,2.0
4002,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,4.0,572.7,1.5
4003,1.0,1.0,0.0,43.0,2.0,2.0,1.0,4.0,7.0,3.0,2.0,1.0,91.85,1.0
4004,2.0,2.0,0.0,61.0,2.0,1.0,1.0,1.0,8.0,7.0,2.0,3.0,1225.84,1.5
4005,1.0,1.0,0.0,67.0,2.0,3.0,1.0,6.0,5.0,5.0,2.0,5.0,382.17,1.0
4006,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,7.0,696.96,1.5
4007,2.0,2.0,0.0,77.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,,611.382,1.5
4008,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,513.034,1.5
4009,1.0,1.0,0.0,56.0,2.0,2.0,1.0,7.0,8.0,5.0,2.0,2.0,189.44,1.0
4010,2.0,2.0,0.0,45.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,5.0,1162.377,1.5
4011,2.0,2.0,0.0,66.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,1.0,724.014,1.5
4012,4.0,2.0,2.0,35.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,946.09,2.1
4013,2.0,2.0,0.0,50.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,724.95,1.5
4014,4.0,2.0,2.0,47.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,900.06,2.3
4015,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,1297.774,1.5
4016,1.0,1.0,0.0,69.0,2.0,6.0,1.0,5.0,10.0,7.0,2.0,5.0,141.622,1.0
4017,1.0,1.0,0.0,50.0,1.0,4.0,1.0,7.0,3.0,1.0,2.0,6.0,380.49,1.0
4018,2.0,2.0,0.0,32.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,1113.57,1.5
4019,1.0,1.0,0.0,73.0,2.0,3.0,1.0,5.0,9.0,5.0,2.0,,270.74,1.0
4020,3.0,2.0,1.0,37.0,1.0,1.0,1.0,3.0,12.0,3.0,2.0,5.0,86.67,1.8
4021,3.0,2.0,1.0,44.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,3.0,1286.75,1.8
4022,4.0,2.0,2.0,47.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,1630.56,2.3
4023,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,10.0,7.0,2.0,,157.752,1.0
4024,2.0,2.0,0.0,60.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,,635.39,1.5
4025,3.0,2.0,1.0,34.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,571.24,1.8
4026,1.0,1.0,0.0,77.0,2.0,6.0,1.0,5.0,6.0,7.0,2.0,,215.222,1.0
4027,5.0,2.0,3.0,35.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,791.01,2.4
4028,2.0,2.0,0.0,69.0,2.0,6.0,1.0,1.0,6.0,7.0,2.0,,325.074,1.5
4029,1.0,1.0,0.0,51.0,2.0,3.0,1.0,6.0,9.0,7.0,2.0,5.0,188.24,1.0
4030,4.0,3.0,1.0,58.0,1.0,2.0,1.0,1.0,11.0,1.0,2.0,,383.0,2.3
4031,2.0,2.0,0.0,65.0,1.0,1.0,1.0,3.0,4.0,7.0,2.0,7.0,782.3718,1.5
4032,1.0,1.0,0.0,70.0,2.0,6.0,1.0,7.0,9.0,7.0,2.0,,422.702,1.0
4033,1.0,1.0,0.0,40.0,2.0,3.0,1.0,4.0,11.0,3.0,2.0,1.0,217.6,1.0
4034,3.0,2.0,1.0,35.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,7.0,515.86,1.8
4035,1.0,1.0,0.0,56.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,202.0,1.0
4036,2.0,2.0,0.0,72.0,1.0,3.0,1.0,1.0,9.0,3.0,2.0,,602.084,1.5
4037,1.0,1.0,0.0,52.0,2.0,2.0,1.0,7.0,2.0,5.0,2.0,4.0,587.2302,1.0
4038,3.0,2.0,1.0,48.0,2.0,3.0,1.0,6.0,4.0,5.0,1.0,1.0,588.5,1.8
4039,1.0,1.0,0.0,56.0,2.0,4.0,1.0,5.0,5.0,7.0,2.0,2.0,528.5,1.0
4040,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,365.914,1.5
4041,5.0,2.0,3.0,27.0,2.0,7.0,1.0,3.0,5.0,1.0,2.0,,447.5,2.4
4042,2.0,2.0,0.0,63.0,1.0,1.0,1.0,1.0,8.0,7.0,2.0,1.0,1479.33,1.5
4043,2.0,2.0,0.0,67.0,1.0,1.0,1.0,1.0,11.0,7.0,2.0,1.0,1152.08,1.5
4044,2.0,2.0,0.0,25.0,2.0,2.0,1.0,3.0,7.0,7.0,2.0,1.0,1109.0276,1.5
4045,3.0,1.0,2.0,42.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,7.0,296.76,2.0
4046,4.0,3.0,1.0,49.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,806.78,2.5
4047,4.0,2.0,2.0,44.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,781.013,2.1
4048,2.0,2.0,0.0,67.0,1.0,1.0,1.0,1.0,9.0,7.0,2.0,5.0,1153.674,1.5
4049,2.0,2.0,0.0,49.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,721.88,1.5
4050,2.0,1.0,1.0,44.0,2.0,2.0,1.0,4.0,6.0,5.0,1.0,5.0,589.81,1.3
4051,4.0,4.0,0.0,45.0,2.0,2.0,1.0,6.0,7.0,2.0,1.0,2.0,966.15,2.5
4052,2.0,2.0,0.0,52.0,2.0,2.0,1.0,1.0,6.0,5.0,2.0,1.0,934.9,1.5
4053,2.0,2.0,0.0,77.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,817.26,1.5
4054,4.0,2.0,2.0,46.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,740.47,2.3
4055,1.0,1.0,0.0,43.0,1.0,2.0,1.0,4.0,11.0,7.0,2.0,1.0,774.71,1.0
4056,1.0,1.0,0.0,28.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,7.0,72.08,1.0
4057,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,5.0,896.694,1.5
4058,1.0,1.0,0.0,55.0,2.0,2.0,1.0,6.0,6.0,3.0,2.0,7.0,219.92,1.0
4059,2.0,2.0,0.0,51.0,2.0,2.0,1.0,3.0,2.0,7.0,2.0,7.0,637.26,1.5
4060,6.0,6.0,0.0,49.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,1630.56,3.5
4061,5.0,4.0,1.0,50.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,6.0,408.95,2.8
4062,2.0,1.0,1.0,24.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,5.0,330.96,1.3
4063,2.0,2.0,0.0,48.0,1.0,2.0,1.0,8.0,4.0,3.0,2.0,7.0,616.57,1.5
4064,3.0,2.0,1.0,23.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,228.01,1.8
4065,2.0,2.0,0.0,23.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,7.0,753.1634,1.5
4066,2.0,2.0,0.0,52.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,624.946,1.5
4067,1.0,1.0,0.0,54.0,1.0,3.0,1.0,6.0,5.0,1.0,2.0,,160.0,1.0
4068,4.0,2.0,2.0,40.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,7.0,897.59,2.1
4069,2.0,2.0,0.0,35.0,1.0,7.0,3.0,4.0,7.0,3.0,2.0,1.0,323.1,1.5
4070,2.0,2.0,0.0,38.0,2.0,2.0,1.0,8.0,6.0,5.0,2.0,4.0,373.81,1.5
4071,2.0,2.0,0.0,52.0,1.0,2.0,1.0,1.0,12.0,7.0,2.0,,366.54,1.5
4072,2.0,2.0,0.0,59.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,,387.72,1.5
4073,1.0,1.0,0.0,42.0,1.0,2.0,1.0,4.0,9.0,5.0,2.0,7.0,417.81,1.0
4074,5.0,1.0,4.0,29.0,2.0,1.0,1.0,6.0,9.0,3.0,1.0,4.0,422.94,2.2
4075,2.0,2.0,0.0,52.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,942.98,1.5
4076,2.0,2.0,0.0,27.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,665.88,1.5
4077,6.0,6.0,0.0,62.0,2.0,6.0,1.0,1.0,4.0,7.0,2.0,,438.82,3.5
4078,2.0,2.0,0.0,54.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,7.0,667.6188,1.5
4079,4.0,2.0,2.0,32.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,5.0,355.13,2.1
4080,1.0,1.0,0.0,37.0,1.0,7.0,1.0,4.0,3.0,2.0,2.0,5.0,146.5,1.0
4081,5.0,1.0,4.0,30.0,2.0,7.0,1.0,4.0,9.0,2.0,1.0,,358.0,2.2
4082,1.0,1.0,0.0,34.0,1.0,2.0,4.0,6.0,7.0,1.0,2.0,1.0,281.7,1.0
4083,2.0,2.0,0.0,62.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,2.0,914.04,1.5
4084,2.0,2.0,0.0,57.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,928.7,1.5
4085,2.0,2.0,0.0,53.0,1.0,2.0,1.0,1.0,10.0,2.0,2.0,6.0,510.04,1.5
4086,4.0,2.0,2.0,35.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,794.16,2.1
4087,4.0,3.0,1.0,49.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,856.9,2.3
4088,3.0,2.0,1.0,29.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1111.9994,1.8
4089,1.0,1.0,0.0,80.0,2.0,6.0,1.0,6.0,11.0,7.0,2.0,,129.352,1.0
4090,1.0,1.0,0.0,52.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,,253.87,1.0
4091,1.0,1.0,0.0,63.0,1.0,2.0,1.0,5.0,8.0,7.0,2.0,2.0,409.09,1.0
4092,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,336.44,1.5
4093,1.0,1.0,0.0,64.0,2.0,6.0,1.0,4.0,11.0,3.0,2.0,8.0,227.26,1.0
4094,3.0,2.0,1.0,38.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,1.0,813.21,1.8
4095,3.0,2.0,1.0,49.0,2.0,3.0,1.0,1.0,8.0,5.0,2.0,1.0,882.98,2.0
4096,2.0,2.0,0.0,56.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,6.0,150.252,1.5
4097,3.0,3.0,0.0,54.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,966.59,2.0
4098,4.0,4.0,0.0,57.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,,932.114,2.5
4099,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,317.124,1.5
4100,4.0,2.0,2.0,38.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,4.0,1103.0982,2.1
4101,2.0,2.0,0.0,70.0,2.0,6.0,1.0,1.0,10.0,7.0,2.0,,1015.702,1.5
4102,2.0,2.0,0.0,48.0,2.0,3.0,1.0,1.0,9.0,7.0,2.0,2.0,395.86,1.5
4103,2.0,2.0,0.0,24.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1050.0,1.5
4104,3.0,3.0,0.0,56.0,2.0,2.0,1.0,1.0,11.0,7.0,2.0,1.0,1630.56,1.5
4105,2.0,2.0,0.0,53.0,1.0,3.0,1.0,1.0,5.0,7.0,2.0,5.0,440.21,1.5
4106,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,695.054,1.5
4107,5.0,3.0,2.0,35.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,1140.97,2.6
4108,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,249.042,1.0
4109,2.0,1.0,1.0,37.0,2.0,3.0,1.0,4.0,6.0,6.0,1.0,2.0,314.7,1.3
4110,1.0,1.0,0.0,47.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,478.55,1.0
4111,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,7.0,364.914,1.5
4112,4.0,2.0,2.0,41.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,726.4,2.1
4113,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,10.0,7.0,2.0,7.0,395.764,1.5
4114,3.0,2.0,1.0,43.0,2.0,2.0,1.0,3.0,7.0,5.0,2.0,1.0,901.34,1.8
4115,2.0,2.0,0.0,60.0,2.0,3.0,1.0,1.0,8.0,5.0,2.0,4.0,1060.66,1.5
4116,3.0,3.0,0.0,57.0,1.0,7.0,1.0,1.0,6.0,7.0,2.0,,134.9,2.0
4117,4.0,2.0,2.0,39.0,2.0,7.0,1.0,4.0,10.0,2.0,1.0,,206.192,2.3
4118,2.0,2.0,0.0,49.0,2.0,7.0,1.0,1.0,8.0,5.0,2.0,7.0,526.302,1.5
4119,3.0,2.0,1.0,33.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,1.0,1380.28,1.8
4120,2.0,2.0,0.0,57.0,1.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,575.2176,1.5
4121,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,5.0,1.0,2.0,,149.922,1.0
4122,1.0,1.0,0.0,35.0,2.0,7.0,1.0,5.0,9.0,3.0,2.0,4.0,228.172,1.0
4123,1.0,1.0,0.0,64.0,2.0,1.0,1.0,6.0,8.0,5.0,2.0,5.0,171.85,1.0
4124,3.0,2.0,1.0,36.0,1.0,2.0,1.0,1.0,6.0,7.0,2.0,5.0,466.68,1.8
4125,1.0,1.0,0.0,60.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,104.0,1.0
4126,2.0,2.0,0.0,69.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,4.0,573.49,1.5
4127,4.0,4.0,0.0,50.0,1.0,1.0,3.0,1.0,5.0,7.0,2.0,2.0,1341.07,2.5
4128,2.0,2.0,0.0,28.0,1.0,2.0,1.0,3.0,7.0,3.0,2.0,1.0,891.29,1.5
4129,3.0,2.0,1.0,44.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,453.85,1.8
4130,2.0,2.0,0.0,69.0,1.0,1.0,1.0,1.0,8.0,7.0,2.0,1.0,912.18,1.5
4131,1.0,1.0,0.0,67.0,2.0,6.0,1.0,6.0,6.0,7.0,2.0,5.0,327.122,1.0
4132,3.0,3.0,0.0,55.0,2.0,2.0,1.0,1.0,11.0,5.0,2.0,2.0,1630.56,2.0
4133,2.0,2.0,0.0,30.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,806.6,1.5
4134,1.0,1.0,0.0,56.0,2.0,2.0,1.0,6.0,10.0,3.0,2.0,5.0,360.4294,1.0
4135,5.0,3.0,2.0,45.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,5.0,1151.6,2.8
4136,1.0,1.0,0.0,75.0,2.0,6.0,1.0,6.0,7.0,7.0,2.0,,152.95,1.0
4137,1.0,1.0,0.0,62.0,1.0,7.0,1.0,5.0,11.0,3.0,2.0,,285.45,1.0
4138,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,11.0,1.0,2.0,,184.852,1.0
4139,2.0,2.0,0.0,68.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,6.0,655.85,1.5
4140,2.0,2.0,0.0,52.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,375.77,1.5
4141,2.0,2.0,0.0,70.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,,546.89,1.5
4142,2.0,2.0,0.0,69.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,5.0,370.424,1.5
4143,2.0,2.0,0.0,63.0,1.0,7.0,1.0,1.0,6.0,5.0,2.0,7.0,136.54,1.5
4144,2.0,2.0,0.0,76.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,561.034,1.5
4145,1.0,1.0,0.0,69.0,2.0,6.0,1.0,6.0,8.0,7.0,2.0,4.0,402.702,1.0
4146,2.0,2.0,0.0,39.0,1.0,2.0,1.0,1.0,11.0,4.0,2.0,1.0,230.83,1.5
4147,2.0,2.0,0.0,49.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,902.57,1.5
4148,3.0,2.0,1.0,42.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,2.0,599.27,1.8
4149,5.0,4.0,1.0,42.0,1.0,2.0,3.0,4.0,7.0,7.0,2.0,5.0,1228.882,2.8
4150,2.0,2.0,0.0,39.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,876.99,1.5
4151,1.0,1.0,0.0,64.0,1.0,7.0,1.0,7.0,4.0,7.0,2.0,7.0,133.252,1.0
4152,1.0,1.0,0.0,66.0,2.0,6.0,1.0,6.0,4.0,7.0,2.0,,172.712,1.0
4153,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,11.0,2.0,2.0,,224.24,1.0
4154,3.0,2.0,1.0,75.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,756.292,1.8
4155,2.0,2.0,0.0,56.0,2.0,3.0,1.0,3.0,4.0,7.0,2.0,3.0,419.8386,1.5
4156,2.0,2.0,0.0,60.0,2.0,3.0,1.0,3.0,8.0,5.0,2.0,3.0,473.03,1.5
4157,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,1.0,7.0,2.0,,256.362,1.0
4158,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,302.654,1.5
4159,2.0,2.0,0.0,60.0,2.0,7.0,1.0,1.0,6.0,7.0,2.0,3.0,619.742,1.5
4160,4.0,2.0,2.0,34.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,2.0,678.59,2.1
4161,5.0,2.0,3.0,45.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,6.0,723.133,2.6
4162,2.0,2.0,0.0,65.0,2.0,6.0,1.0,1.0,9.0,5.0,2.0,3.0,923.114,1.5
4163,4.0,4.0,0.0,44.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,,671.93,2.5
4164,2.0,2.0,0.0,63.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,1.0,1630.56,1.5
4165,2.0,2.0,0.0,48.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,612.5176,1.5
4166,2.0,2.0,0.0,79.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,,758.268,1.5
4167,3.0,2.0,1.0,47.0,2.0,2.0,1.0,1.0,7.0,7.0,2.0,1.0,1630.56,2.0
4168,2.0,2.0,0.0,69.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,1.0,584.08,1.5
4169,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,363.722,1.0
4170,2.0,2.0,0.0,68.0,1.0,2.0,2.0,1.0,9.0,3.0,2.0,,331.944,1.5
4171,1.0,1.0,0.0,62.0,1.0,1.0,1.0,6.0,11.0,7.0,2.0,3.0,157.71,1.0
4172,1.0,1.0,0.0,70.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,524.302,1.0
4173,2.0,2.0,0.0,29.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,673.133,1.5
4174,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,222.832,1.0
